Order ID,Order Date,Customer ID,Customer Name,Region,Segment,Category,Sub-Category,Product Name,Quantity,Sales,Discount,Profit,Repeat Customer,Last Purchase Date
647251ee-95d6-432f-a6ee-11a3db3bd75b,2023-12-22,4b35c5be-bd53-455d-9579-4d3aabc9f4fc,Rebecca Browning,East,Corporate,Office Supplies,Binders,Spring Effect,4,1782.89,0.11,207.64,No,2025-06-23
032c41ff-bbb3-4868-b919-629f5089d536,2024-02-08,6fbbb9c6-81ef-456c-8304-b9da7ad7fa8e,Robert Navarro,North,Corporate,Furniture,Tables,Class Fall,8,62.68,0.16,13.57,Yes,2022-12-31
7b500d03-c77f-4d2a-be1d-8c15d3dea3d7,2023-10-03,fc510f0f-e716-4e01-a5e3-183d4639bf23,Manuel Garcia,South,Corporate,Furniture,Bookcases,Second Less,10,321.3,0.1,50.37,Yes,2025-05-14
b990184d-ef55-4f46-a582-89dbbc22beaf,2025-03-15,00c77397-e42f-49c6-923d-2320c4629ad0,Jessica Glenn,West,Corporate,Furniture,Chairs,Wall Management,8,739.85,0.0,182.54,Yes,2024-05-14
5cba953f-bf73-41a3-9f29-a772aba6a431,2023-07-27,b6a8f4ca-1980-4704-8d47-dd716a8311ae,David George,West,Home Office,Technology,Copiers,Smile Tell,9,395.97,0.07,82.01,No,2023-10-05
199457d9-7f0d-4846-83ed-5a263115864d,2022-11-03,744c98f2-8cb7-4d05-a416-3385f3d43624,Taylor Perkins,West,Corporate,Technology,Phones,Consumer Likely,3,1863.52,0.12,385.28,No,2024-09-20
55d11bc5-50e5-4811-807c-3fee12d94df0,2023-04-13,e002d252-9143-4fa9-8a6b-82a12bd4c927,Kenneth Mora,South,Home Office,Technology,Accessories,Position Then,1,270.83,0.03,19.77,Yes,2024-09-07
c9784f4b-37aa-4d09-b2ed-77f4d4686194,2025-01-01,5b8fdc18-f7a5-4c69-96b4-8439a8b1be50,Joseph Smith,East,Consumer,Furniture,Chairs,From Candidate,9,1427.74,0.23,228.06,Yes,2023-03-24
2e041563-aad0-48d2-8d44-560e5ef6a806,2025-02-07,e9b35d5a-618b-41f0-a10c-a291515bca9d,Clifford Jackson,West,Corporate,Office Supplies,Storage,Strategy Trip,8,672.19,0.26,99.5,No,2023-12-18
7876090a-e67e-4149-bc99-de70fecc9bc3,2025-01-16,a5e3bcca-4ba1-4571-b3db-3f241dcb8966,Lisa Roman,North,Home Office,Technology,Copiers,Image Much,3,504.75,0.23,80.99,No,2024-11-24
f7fd37fb-4a38-4c41-b161-cdff8ffe06e9,2022-10-19,e3c61c2c-e9bf-4bc8-ada4-6c85b1b6efac,Alison Brock,North,Home Office,Furniture,Bookcases,Quite Firm,9,415.39,0.29,60.62,No,2023-11-16
551fddab-03a0-4489-8e82-107add06f453,2023-07-13,89448ac1-9d60-4eac-af7f-97ca33d8d377,Russell Massey,East,Corporate,Technology,Phones,After Letter,8,965.44,0.04,192.98,No,2023-03-04
59afeadd-a8d4-484c-bffb-f0b5ec0bcb3e,2024-06-29,4dc1b096-31f5-4daa-9547-57fb44af95c1,Timothy Callahan,North,Consumer,Technology,Machines,Special Discussion,4,1156.26,0.27,133.16,Yes,2022-11-08
6844fa16-f974-4143-861e-553fafcbdfd9,2023-07-21,68eb9bd4-83cc-4316-9d70-95302aeb882a,Christopher Hayes,South,Home Office,Technology,Copiers,Finish According,5,61.5,0.21,10.44,Yes,2023-02-04
a3fb8477-ce1f-4774-b227-ffcff44b8d41,2022-11-02,cb903c5d-48b7-4057-b5c3-af06387919ff,Patrick Skinner,North,Home Office,Technology,Machines,Near Out,5,228.62,0.25,45.37,No,2024-12-11
e61a052d-1bc5-4a11-a745-1b126397258d,2024-09-29,709e70a3-19d7-43a8-81c9-c4ff7cbc931c,David Gomez,East,Consumer,Technology,Machines,Single Put,1,209.09,0.16,26.12,Yes,2022-12-04
20b67b50-a10c-401f-b681-990335f17795,2022-12-28,991da36b-13a9-46c7-a690-5d6601e30c88,Jeffrey Hunt,South,Corporate,Technology,Accessories,At Century,3,1557.26,0.18,236.31,Yes,2025-04-08
793975bd-3c99-4f19-b9ea-4053cd75492e,2024-02-20,7f72eef9-11fd-49ea-aa87-fb03471f5bce,James Flynn,West,Corporate,Office Supplies,Binders,Wind Spring,1,371.99,0.04,81.86,No,2022-10-31
55c4bdfe-b508-45e4-9d76-09765db71685,2024-04-20,fdf8a734-63a0-42e6-8b0b-15c3dde13c9f,Tina Moran,South,Home Office,Office Supplies,Paper,Ever Million,2,463.76,0.02,49.42,No,2023-01-28
9a8e6a82-314a-48de-85b6-cffde684bef8,2025-07-16,269d6c47-f523-4200-8ef0-7876435d5cf6,Amber Hester,South,Consumer,Technology,Machines,Past Mother,2,1522.37,0.19,69.54,Yes,2023-01-12
9bf4d7ef-265a-4692-8d19-4a617b6cebc6,2022-08-21,c7e15799-c4f9-46ee-9d98-91d3255c6b5f,Todd Berry,North,Consumer,Office Supplies,Paper,Member Force,2,1457.89,0.3,270.69,No,2023-12-27
7a281ff6-277c-4545-8e26-ea7cbae60312,2025-05-02,cf8fed87-9532-446c-92df-5ac3c6d5dd29,Matthew Jackson,South,Consumer,Office Supplies,Labels,Popular Show,6,1433.14,0.09,273.84,Yes,2024-03-31
f202ac29-33d7-48c4-9778-ff9b54ecd323,2024-06-30,d7b81623-283b-4a16-947c-21c3a10046e0,Christina Brandt,West,Corporate,Technology,Machines,Catch Pattern,2,514.87,0.16,127.57,No,2024-12-23
216f5b5b-9f0c-4315-8d9e-c78700e1ba5b,2024-04-15,8895fadb-150b-4fcf-9551-e5aa8bfa5490,Andrea Smith,North,Consumer,Technology,Machines,Miss Receive,3,41.54,0.07,7.95,No,2022-10-28
2ae3fc67-7a1c-4054-b7ce-94d8454cd41b,2023-12-28,99d8ff51-8667-4678-b376-5005ed0bd6ec,Jacob Mcdonald,South,Home Office,Furniture,Tables,Manage Suddenly,9,1225.79,0.09,59.02,No,2024-05-04
ba4fe51a-b5d6-480c-94ac-17c876fc81b5,2024-03-02,2fd3c0c9-8d46-4643-ac8e-89a43c80db98,Kenneth Robinson,North,Home Office,Furniture,Furnishings,Discuss With,1,1326.8,0.25,246.76,No,2024-03-23
c3524c7e-9cf8-4059-8e89-84f8348ba8c2,2025-02-22,083b68d7-b904-40d2-a28b-92fb35bb85be,Carl Williams,East,Consumer,Technology,Accessories,Avoid Draw,5,1222.31,0.24,176.85,No,2024-01-19
0d64e0d8-53f9-4cca-9b32-c7133dbae567,2023-05-17,06bbcd56-cd47-4d36-9f6a-90c551207d5d,Christine Hardy,West,Home Office,Technology,Copiers,Head Project,8,407.27,0.1,66.26,Yes,2023-07-17
403d5ca7-7ef3-46df-9ad3-6bae3a3133bc,2023-07-09,91c9b299-df69-4114-bab2-014e9d240d0e,Alexis Garcia,North,Corporate,Office Supplies,Labels,Animal Decade,4,1703.13,0.1,146.97,Yes,2022-12-29
6f4d0b8f-6ade-4e87-9d69-49132ce92c1f,2025-01-26,f678ce74-335c-4f24-97cf-6e62c017af85,Samuel Elliott,North,Corporate,Technology,Machines,Suffer Relationship,3,1317.14,0.2,200.34,Yes,2024-05-29
2049c5e6-c8a6-4bcf-90e5-b380433ac377,2024-06-17,97492343-593c-4f43-856c-7cfb5606e2e8,Megan Kim,West,Home Office,Technology,Accessories,Improve Rock,1,1477.16,0.28,75.46,Yes,2023-03-28
1d327a26-fede-45d3-8c79-d67693c752c5,2023-05-23,45484bf7-16c8-46ef-809e-4a3a920e7140,Natalie Juarez,South,Corporate,Technology,Copiers,Response Prove,9,577.01,0.17,49.0,Yes,2022-09-30
30a0a063-9c1c-47cd-b3d6-945b45dba3d5,2023-04-14,e9336434-96ea-4cdd-a606-a232720997d4,Cynthia Gomez,West,Home Office,Furniture,Chairs,Then Issue,4,924.35,0.02,144.62,Yes,2025-05-08
ad339dc4-0378-44da-9840-bc9bbe54988e,2023-12-15,56e3fe63-20d1-48e1-bdf0-59d201eb973e,Stacy Townsend,North,Home Office,Furniture,Chairs,Hold Develop,1,211.01,0.25,29.89,Yes,2025-03-17
6bc7011e-25bc-47e8-9479-7c140d5648e6,2024-11-15,26484c30-8ed2-46f2-a9cc-4720a228bc67,Randy Smith,South,Corporate,Technology,Phones,Day Card,4,857.12,0.27,93.48,Yes,2022-10-08
f1827f39-b9a1-49fe-b098-47fe876349ca,2022-12-03,022ebce9-b66e-4881-a38b-03ece52c0fb7,Lisa Heath,East,Consumer,Technology,Accessories,Next Understand,3,988.78,0.1,110.79,No,2024-02-06
c0a72dbc-c1cf-4757-af7c-660e384fca68,2023-10-17,5fcbfef3-d4a9-4630-bfe9-3d210192df81,Patricia Beasley,South,Consumer,Furniture,Tables,President Central,2,1745.95,0.18,338.45,Yes,2024-05-02
363afdd8-e7ac-477f-b03d-572f9bf71550,2024-09-29,76bcd262-d6d8-4a62-a8d2-a8b84ea1e619,Shirley Harrell,East,Home Office,Office Supplies,Paper,Concern Sell,3,835.46,0.29,173.13,No,2024-06-11
e0c512b1-f635-493b-b467-00cee97849a3,2022-08-21,ad214618-592d-4751-b0ed-9a956b94b5e1,Anna Lang,East,Corporate,Office Supplies,Paper,Direction Authority,8,1852.09,0.1,268.81,No,2023-11-08
67870545-e710-4da5-962f-0a6b92c00a6d,2024-03-08,05fa31f6-4094-4e4e-81ba-d84ab4d340f0,Ashley Pierce,South,Consumer,Technology,Copiers,Tell Write,10,317.45,0.07,66.93,Yes,2023-12-30
30bf5596-c513-4524-ad83-813cbc21491d,2024-11-28,a663c704-613c-4b03-bc56-31153af61148,Eugene Hill,West,Consumer,Furniture,Tables,Standard Decade,6,1893.38,0.25,424.9,Yes,2024-04-12
a2e61423-6959-4c84-9653-cfad37cda448,2024-02-24,1a4d0e44-f08b-4a40-bdca-65a6f58544a7,Jennifer Walters,North,Home Office,Furniture,Chairs,Catch Magazine,8,1686.34,0.19,386.62,Yes,2023-03-02
d13fb9a2-b9bb-402c-bdd1-d78e9715628b,2022-12-08,79512fdf-7d23-494b-a4f0-8028533e3027,Tracy Crane,West,Home Office,Technology,Phones,Floor Measure,9,1123.21,0.13,254.86,Yes,2023-05-03
b038ef8b-bdf6-498d-b7f4-5f6dd9175b96,2024-12-02,214e922e-2e8b-4a20-bf2d-00a4533da78b,Steven Hale,West,Consumer,Technology,Accessories,And Do,6,1631.06,0.1,387.84,Yes,2025-04-22
a44d0113-7a3e-4538-a803-a876f58592ef,2024-06-09,76ae04f7-650b-4a89-8138-05cc32806c77,Mark Hawkins,South,Corporate,Office Supplies,Storage,When Sometimes,5,1851.88,0.05,382.51,Yes,2024-11-20
72eb3ffa-a5cb-4304-9ed8-a74829161028,2023-11-14,3909f70b-edf5-4a9f-ae75-ed39b300ce5e,Tommy Williams,South,Corporate,Office Supplies,Paper,White Able,3,458.08,0.02,48.88,Yes,2024-07-04
9dc116f1-c2f5-4f6a-9aeb-475b65b0d4da,2023-09-11,973f75b2-5d45-43e4-897f-4019cc7a6471,Brian Blair,East,Home Office,Furniture,Furnishings,Free Capital,4,1967.18,0.28,414.86,No,2023-10-27
38dc2963-bc36-4b1c-8842-5247749fb846,2025-01-24,c3bc58d4-c8d4-46cf-947c-c3fbc035264f,Cole Edwards,North,Consumer,Furniture,Furnishings,Need Fear,1,166.01,0.28,21.9,No,2025-02-07
e60d3d9c-92b9-4330-a44c-e0865979c768,2025-02-23,f3a41ba2-a7bf-4145-a865-c98beaee7741,Megan Pitts,East,Consumer,Technology,Accessories,Simply Other,7,1556.59,0.24,300.24,Yes,2023-06-08
71aaaec9-fc6c-40ec-875f-d52306e2e5ba,2024-05-12,9257dec5-178f-4b58-87fc-9c18cc10da6b,David Barrett,North,Corporate,Technology,Accessories,Set Soon,9,1200.78,0.0,169.32,Yes,2023-10-11
9982466d-f08c-4a94-a442-a7a2f8c2b197,2024-08-31,22594c04-69b9-4458-8932-b1dce7ce560e,Jennifer Ross,West,Home Office,Office Supplies,Paper,International Send,7,1957.81,0.2,160.11,Yes,2022-12-28
bf2c9f65-68e7-4bb5-be55-248cd6673f65,2025-06-09,26127a21-998e-48ea-9c2b-36156c06c095,Victoria Harper,South,Consumer,Technology,Copiers,Can Design,9,1521.24,0.08,196.26,No,2024-05-10
8046c378-4e17-4ba3-b62e-c1f0437d3cb4,2024-10-31,a0b954fe-e995-4dff-b6fd-d3beaea4ac5e,Mark Hughes,North,Corporate,Office Supplies,Binders,Moment Everything,6,994.64,0.02,76.81,Yes,2022-12-04
7b954f87-88a3-4204-8494-b467ece9b0df,2025-03-20,e58fc7fe-246c-4726-be93-4edac7856bfb,Lisa Brown,North,Home Office,Technology,Phones,Institution Result,5,1766.87,0.1,410.35,Yes,2022-11-01
2aa294fe-1e0d-4880-a8cb-f01da2bebdee,2022-09-14,dec4aa8e-4134-43d0-a80a-149d03b5c632,Michael Hernandez,West,Consumer,Furniture,Furnishings,Manager Above,3,1616.06,0.13,172.26,No,2023-03-31
2168e9fb-5e62-4f62-a981-94171e864582,2023-12-28,d71bf98a-be01-4bb8-a8a5-7c6a3bb2544f,Jessica Larson,North,Consumer,Technology,Phones,Offer Reason,6,1789.3,0.15,235.23,No,2024-11-23
99593440-12ee-475b-9e0b-89e72bc97d60,2023-10-23,e21355e1-a0cd-4041-af66-8a3c5c8284f0,Aaron Castro,West,Corporate,Office Supplies,Binders,Early Method,7,983.16,0.18,130.85,Yes,2025-03-23
e81140a0-e045-4ba0-b2c0-71f15fdeec40,2024-03-10,8a85bee4-cf8a-4196-82f1-e138ae6bc6d6,George Christian,West,Consumer,Technology,Accessories,Middle Behind,9,1079.34,0.11,215.95,No,2025-05-23
2a9d6b8e-e1dc-4d1e-a8c3-82514a9f49a1,2024-11-24,2ad0d6d7-e2fa-4c34-8f4c-9eea302f95aa,Amy Patton,West,Home Office,Office Supplies,Storage,Crime Travel,9,1974.83,0.17,238.34,Yes,2025-01-22
d70ed019-a830-4c8b-a56c-8625a58b8e93,2024-07-25,bf43f953-4413-4fba-acf9-44237c828a3d,Michele Smith,South,Home Office,Furniture,Bookcases,Set Style,3,844.27,0.14,112.31,No,2023-05-05
32bf362e-f2a0-4c75-882d-7b5c552239e5,2024-05-26,792d9852-fc7b-48b9-8567-a1013964b28a,Ashley Shannon,South,Home Office,Technology,Accessories,Run Remember,9,1177.93,0.29,53.03,No,2023-06-17
6ca873cb-9459-45a9-9b35-b6fca6939c32,2022-09-05,01147eeb-6009-4e6f-a835-2072010c6271,Carolyn Smith,South,Home Office,Furniture,Bookcases,Bad Staff,4,1332.85,0.15,99.49,Yes,2024-02-13
c48280cb-c320-4255-8c7f-56030ca709da,2023-06-02,ac6baa89-bf9b-402f-adff-8c0ea4945626,Ashley Ortega,South,Consumer,Furniture,Furnishings,By Ten,5,440.05,0.24,88.62,No,2024-03-04
01c4c2f1-1885-4fb2-aaf7-d3caa779a988,2024-06-11,691dfdb6-7a9d-484b-8e39-50174f1bb04f,John Becker,South,Home Office,Technology,Accessories,Size Require,6,1494.48,0.04,159.03,No,2024-03-22
554480f2-a1f8-4f05-bf3a-7a4755820e0a,2023-12-15,8d2579b9-4314-4786-a31c-b2506dd96a58,Jason Wilkerson,East,Home Office,Furniture,Chairs,Instead Even,10,506.56,0.26,72.59,No,2025-04-16
b1c2170e-7997-4dda-b1a8-c3773c947edf,2025-01-17,e55cb664-5542-43ef-a251-a1f42d4acfed,Kimberly Ortega,South,Corporate,Furniture,Chairs,Nothing Argue,2,1782.76,0.14,177.68,Yes,2023-03-26
5d474dfc-35f5-4cf0-8e17-10a3686ce471,2024-11-14,bb37f1c1-cf1e-4953-a94e-beb7714fa0d6,Michael Watson,South,Corporate,Office Supplies,Paper,Trip Else,8,1756.11,0.21,339.4,Yes,2024-10-21
f7dfeec7-d15f-4292-936c-8bd70e95462d,2023-11-06,8b034c22-93c4-400e-898d-5d6e65d1595c,Melissa Simon,West,Consumer,Technology,Copiers,Many Cup,4,1917.56,0.24,341.75,Yes,2024-11-24
c06c7c5b-ce64-4399-8608-a21bcf28d2cb,2023-01-19,75e5cd25-2536-4fee-b94b-07e7fb8a623c,Joshua Peterson,East,Corporate,Office Supplies,Binders,Account Rise,3,642.52,0.16,107.71,No,2025-03-04
7ba98b90-02ee-4281-b526-71c1f71c04c7,2024-10-08,56b5ab05-cca5-4cf1-b53d-dceeac9e0191,Shannon Riley,South,Home Office,Technology,Copiers,Garden Send,2,1826.26,0.02,294.22,No,2024-09-14
c108eecb-8417-4eba-9f20-73c1f74a3a25,2023-01-20,39d5f20f-89bc-4d48-8b42-052bd8fef470,Sarah Mcguire,West,Home Office,Furniture,Chairs,So Security,4,23.19,0.2,1.34,No,2025-03-31
1e646587-eb84-4aa3-94c0-760cbae6546b,2022-10-01,f5e5298b-513e-4577-92df-60822858ac03,Deborah Cuevas,East,Consumer,Furniture,Tables,Worker Long,9,586.63,0.14,140.05,No,2023-10-09
0d613f3a-252e-48f7-9cc9-13a1453aadaa,2024-04-28,a9296aec-2b8e-4753-8da8-6b6488ae821a,Samantha Brown,South,Home Office,Office Supplies,Labels,Each Already,1,1356.17,0.17,197.12,Yes,2023-08-06
a98882de-78a9-48da-8320-6544f6af360b,2023-10-12,c378a1d8-e736-4503-a524-0e135231de8c,Patricia Smith,East,Home Office,Technology,Machines,Son Know,8,673.72,0.16,98.48,No,2023-12-29
9464105a-f7ff-4d76-ae8d-47b069429c91,2023-07-10,776a9fb3-5602-4208-ac69-47b1a9b48dba,Christopher Graves,North,Consumer,Technology,Accessories,Here Remain,5,1373.42,0.05,258.43,No,2025-03-02
2856a120-97cd-4758-9665-3db43fdda93f,2024-03-02,12cc6ef8-e4f4-4d04-bbf5-c3fe90e6095d,Lisa Klein,North,Consumer,Furniture,Furnishings,Exactly Measure,4,1607.94,0.13,133.37,No,2024-04-21
22540cef-b7ed-4463-80e2-09f2b3e61871,2022-11-20,0d8a376f-ea46-42b4-a25e-814b3ec9557b,Edward Gomez,South,Home Office,Technology,Machines,Floor Arm,9,548.56,0.11,136.51,No,2023-12-23
a646b9cb-4d16-43cd-9d6f-d5aa7942fd07,2022-10-03,289f012d-e513-4745-a1c0-319731df4ebd,Elizabeth Floyd,North,Consumer,Furniture,Bookcases,Argue Power,2,1191.2,0.27,97.11,Yes,2023-03-15
f581ac2e-ccc7-4518-a754-33c9b1bb811d,2023-03-17,fcb53fe9-b914-4a05-a077-177d1f7c067b,Alexandra Perry,North,Corporate,Office Supplies,Labels,About Safe,2,1973.19,0.02,237.84,No,2023-08-22
5df2ee55-8262-4430-9c05-1e6c5ee1e5c2,2024-11-19,97da47f1-335f-48e5-be7c-5c9e64b44341,Evan Khan,East,Consumer,Office Supplies,Paper,Probably Pressure,7,483.62,0.06,113.5,No,2024-05-05
bd5bffd0-347c-4e13-a145-15089cc3759e,2025-06-14,23ff4931-5c6e-45f9-a16d-4e8e48ab3bbd,Jim Vasquez,East,Corporate,Technology,Machines,Type Relationship,9,1650.82,0.14,259.06,Yes,2023-10-20
960830a1-5811-478f-9b8d-04c079ec6f92,2022-12-06,91a6d188-72e4-4fd6-a908-dcd5498ded88,Christopher Miller,South,Home Office,Office Supplies,Binders,Staff Board,4,1807.81,0.15,400.83,Yes,2024-03-28
8e4ba612-a099-4182-91ca-3394e44f6704,2023-03-27,19c367a2-ceba-4a0f-8e9f-8448da706c28,Joseph Baker,North,Consumer,Technology,Machines,Mind Lose,3,123.4,0.06,11.65,No,2024-12-06
7645cc77-a136-43f6-970d-fc0596e3bda8,2023-07-01,8e7b3031-a3fd-4f87-adb5-e150aa517ad5,Raven Anderson,North,Home Office,Technology,Accessories,Language Company,8,1596.54,0.01,352.7,No,2025-06-29
ef318d3c-90a0-4154-b8e9-84fad9c50436,2025-07-08,7a8339bc-7505-41cd-ab39-0a7be39d7668,Daniel Logan,West,Consumer,Furniture,Chairs,All Modern,10,337.12,0.03,84.68,Yes,2024-01-02
8b06eea5-199b-49ba-835a-9704899bd57e,2023-08-08,73e923cd-7f45-42b1-bf74-3a16d94884fc,Christina Porter,South,Home Office,Technology,Accessories,Stage Instead,5,692.88,0.08,43.46,Yes,2022-10-29
a3d0b3c5-6b0c-4bd7-82f9-cf5de8664923,2024-05-31,c7dc0daf-0013-4bc9-8e5f-4ff29c373696,Patrick Lane,West,Corporate,Furniture,Tables,Will Personal,10,352.48,0.16,52.4,No,2024-11-21
db7248d6-88cf-4d74-b171-8c32dce987d0,2022-09-10,bb33fe02-eeab-4326-9f8c-9f084eb9dbff,Scott Mack,North,Consumer,Office Supplies,Storage,Sometimes Range,9,377.87,0.0,75.93,Yes,2023-05-18
262391ac-bb6c-4c5d-afc0-0e0d04d10a9b,2024-08-08,0dbd276f-a917-4e10-bde5-1ac89420e193,Karen Scott,North,Corporate,Technology,Accessories,Maintain Line,7,963.33,0.29,175.28,Yes,2024-12-12
af08375e-69c0-45c2-8a7a-4577a453b763,2024-12-19,7180ed74-dda8-4c24-b5be-6321edea2ba7,Dawn Scott,South,Corporate,Furniture,Tables,Center South,2,1943.12,0.12,413.62,No,2023-09-17
806b7c34-d028-4641-b606-c34b8be558c1,2022-09-26,8732c265-e2c9-46bb-a662-a75efcbf806d,William Collins,South,Home Office,Technology,Copiers,Maintain Five,9,126.18,0.21,15.67,No,2023-10-17
038b38f4-61b7-4771-a67d-4fda9f844946,2024-01-08,a6cdbd3f-4484-42ae-b3f0-a35e208dfda0,James Rocha,North,Consumer,Furniture,Furnishings,Whatever Exist,4,864.87,0.11,38.79,No,2023-10-17
2fd12c95-410a-400f-98b5-be13b07c8eaa,2024-04-01,c7e937b2-6d7f-4c48-b836-924d557a0952,Abigail Jordan,North,Corporate,Technology,Machines,Goal Newspaper,2,867.44,0.13,107.62,Yes,2025-02-04
bc53c19f-2117-4e05-8d5e-b76e3c937a90,2024-11-16,951efa04-8bef-42e6-b2f8-ee36dd56376b,Charlene Ford,North,Consumer,Technology,Accessories,Foot Without,3,1594.35,0.2,247.66,No,2025-05-10
0390783f-af9c-4c39-93d2-eca999a696a1,2023-11-26,fac2d976-37fb-4dcb-846c-aba3961d5b6e,David Shelton,South,Consumer,Office Supplies,Storage,Condition Mr,5,1264.17,0.26,174.35,Yes,2024-10-31
a81a153a-ac14-4f77-9b07-7e2be452da1f,2024-06-16,dba6ecce-53c7-4edd-abe6-556d3a22afd9,Paul Mack,North,Corporate,Furniture,Chairs,Successful Window,7,519.88,0.16,49.68,Yes,2023-04-20
f178c0fc-1913-4ebe-bd97-e417402a06b1,2024-01-21,77f3626e-d575-4fa2-81f1-7e0f0f087450,Robert Chen,South,Consumer,Office Supplies,Paper,Last Director,4,1827.57,0.28,314.32,Yes,2025-03-20
6b93c68c-5702-4e9d-8814-6536a33deb99,2025-06-05,05ba6acf-7324-43ab-95c5-6d0b6447ba5f,Cynthia Taylor,West,Corporate,Office Supplies,Paper,Such Type,7,1713.27,0.13,116.15,Yes,2023-11-07
8f250517-eaa7-4b10-a059-0065b567fe75,2023-08-06,c5feef5b-85e0-4969-bf54-fb0576173cf1,Christopher Mathis,North,Consumer,Furniture,Tables,During Increase,3,1102.54,0.23,176.24,No,2024-07-07
cda3867e-d368-4d5f-8f76-54f6fe432225,2023-01-12,4e7ae363-2b30-460b-883e-d743b45f22b1,Andre Jackson,East,Consumer,Technology,Phones,Until Respond,9,1481.73,0.01,178.93,Yes,2024-10-12
ec27fb4a-1570-4d8a-a224-dbf530ca5345,2025-03-29,f62d97e1-db02-4e35-9b91-76943d011532,John Smith,West,Home Office,Office Supplies,Paper,Budget Poor,3,1046.99,0.26,140.12,No,2025-06-08
ab73c8ce-c3e1-4b1e-907d-e50085a2c022,2023-02-04,8df1cec6-1fc9-4f70-8850-8338e444b195,Andrew Skinner,East,Corporate,Technology,Copiers,Rich Rise,5,1084.89,0.0,174.58,Yes,2024-07-18
272e71c4-1bbe-4558-8a9c-19efabecd662,2024-08-27,afaacbb5-40ec-407a-8bd2-3ccfac368ea7,Bruce Matthews,South,Home Office,Furniture,Tables,Republican Administration,5,1415.7,0.04,368.13,No,2022-10-14
25bd53db-a9ab-4706-adc4-3357de73e2a7,2025-04-11,eabfb7d4-c9ae-472c-aa80-04ccc1432421,Dana Clements,East,Corporate,Furniture,Bookcases,Head Wait,6,376.59,0.22,31.32,No,2022-12-27
90eeb998-2bb2-408d-bc90-e13a49325fa0,2025-04-26,1305196f-2a1c-4e17-bdf4-8fabebc6539a,Kaitlyn Murphy,North,Corporate,Furniture,Bookcases,Always Above,1,683.29,0.28,25.68,No,2022-12-11
a2a1ea83-7a93-4029-914f-83ee22e5324d,2025-01-17,5fd3a1bd-c777-4804-a5cd-b081ce30f3ea,Leah Acevedo,North,Corporate,Technology,Accessories,Group System,2,1075.71,0.19,146.78,Yes,2023-04-20
71936872-9b9c-463a-9b9e-7fa1e50bcb63,2025-07-09,2412b7e3-1e52-448a-ad94-0b9d00dd6044,Joel Olson,North,Home Office,Office Supplies,Labels,Show Peace,8,1376.74,0.22,158.25,No,2022-11-07
cc3a5b52-f160-40cd-848b-978a76288105,2024-12-26,7bd11676-e31b-42d0-8572-6ae390046a80,Jacqueline Washington,West,Consumer,Furniture,Chairs,Front List,4,862.52,0.27,70.39,No,2024-02-25
d4fc3eb6-7bf6-45a1-8e35-7fec87d6abfb,2024-11-10,4d275b4e-bf2c-4ce7-b462-1cea3977659a,Ronald Ryan,West,Home Office,Office Supplies,Storage,Yet Than,6,661.03,0.3,114.52,No,2025-07-06
bd591ce4-56d9-46f2-a683-57e10774b125,2023-06-21,1b3e00a3-1756-4b7b-b83e-db4a6fdff61e,Megan West,South,Consumer,Technology,Phones,Move Change,1,79.35,0.24,7.37,Yes,2023-08-16
9bb7b042-982f-4e4d-b858-82a186c51b93,2025-05-07,e2fd62c5-8543-4fac-a40b-e835de088be7,Marcus Hampton,South,Home Office,Technology,Copiers,From Forget,6,1315.5,0.18,73.01,Yes,2024-09-22
84faaee0-cf8c-45d1-8398-856e45affb8e,2023-10-18,89106d57-5c49-44c1-925e-a35dbb208ab6,James Moore,South,Corporate,Technology,Copiers,Interesting Only,3,78.49,0.16,5.96,No,2022-12-30
106cd23a-aa72-4e3b-94ac-c1ed9b717a4c,2023-10-23,687d5ee2-a77a-4472-87a9-ee4503263e16,Amber Vasquez,West,Consumer,Office Supplies,Binders,Several Other,9,200.91,0.05,30.72,No,2024-12-08
10528874-2c24-4463-893f-8103e5abc025,2023-04-02,b178293f-ff53-486d-9b04-263b6059d6eb,Daniel Hernandez,South,Consumer,Furniture,Furnishings,Two Policy,4,1641.09,0.09,242.45,Yes,2023-07-27
91c00633-643b-4735-97e7-8b82fc3a3a74,2023-08-18,9d886fcf-1766-46e1-be13-a540c0de1e0b,Jared Garza,South,Consumer,Technology,Machines,Wife Financial,3,713.77,0.02,63.22,No,2024-06-07
665ca7de-8c2d-4ede-9760-5c448b718f49,2024-10-22,039cc7d2-c0c8-4b71-a22f-d7916be86f6b,Dillon Allen,South,Home Office,Furniture,Bookcases,Senior Prove,2,1091.99,0.18,222.73,No,2023-01-01
81e982d8-e6b1-484e-a58f-b505fdffe032,2024-04-03,e926b400-31c1-4e2f-a1fd-d0eb1dc6eaca,Crystal Davis,North,Consumer,Office Supplies,Labels,Fund Present,10,1430.6,0.25,123.15,Yes,2024-04-07
98ab1c46-45c8-46d3-8184-13ee1b657f47,2024-08-18,6e6b5ffb-cdb7-493a-b350-7fa3edf7520b,Ruth Allen,South,Home Office,Furniture,Chairs,Edge Determine,10,1521.06,0.06,142.72,Yes,2022-11-07
a5ffb38e-2bb2-488d-880d-4a9bdacb675c,2023-04-27,595c92e7-b8ef-4f54-87a2-50c60dd7a42b,Shane Ross,North,Corporate,Furniture,Furnishings,Theory Affect,8,275.8,0.09,13.54,Yes,2024-11-20
